Título,Año,Género,Puntuación,N_Votos,Director/a,Local_carátula,Web_carátula
"Love, Death & Robots: Trajes (C)",2019,AC,"6,3",3.303,Franck Balson,Pictures/love_death_robots_suits_s-819029974-msmall.jpg,https://pics.filmaffinity.com/love_death_robots_suits_s-819029974-msmall.jpg
Rambo: Last Blood,2019,AC,"6,3",1.477,Adrian Grunberg,Pictures/rambo_last_blood-756933079-msmall.jpg,https://pics.filmaffinity.com/rambo_last_blood-756933079-msmall.jpg
Samurai Marathon,2019,AC,"6,2",58,Bernard Rose,Pictures/samurai_marason-266498126-msmall.jpg,https://pics.filmaffinity.com/samurai_marason-266498126-msmall.jpg
Guns Akimbo,2019,AC,"6,1",209,Jason Lei Howden,Pictures/guns_akimbo-543478653-msmall.jpg,https://pics.filmaffinity.com/guns_akimbo-543478653-msmall.jpg
Rapunzel (C),2019,AC,"6,1",108,Juan Pablo Machado,Pictures/rapunzel_s-198953974-msmall.jpg,https://pics.filmaffinity.com/rapunzel_s-198953974-msmall.jpg
The End of Pokemon (C),2019,AC,"6,1",111,"Luis Pelayo Junquera, Enol Junquera",Pictures/the_end_of_pokemon_s-266611503-msmall.jpg,https://pics.filmaffinity.com/the_end_of_pokemon_s-266611503-msmall.jpg
Never Grow Old,2019,AC,"6,1",164,Ivan Kavanagh,Pictures/never_grow_old-471125983-msmall.jpg,https://pics.filmaffinity.com/never_grow_old-471125983-msmall.jpg
¡Shazam!,2019,AC,"6,1",9.552,David F. Sandberg,Pictures/shazam-241782614-msmall.jpg,https://pics.filmaffinity.com/shazam-241782614-msmall.jpg
Batman vs. las Tortugas Ninja,2019,AC,"6,0",195,Jake Castorena,Pictures/batman_vs_teenage_mutant_ninja_turtles-827323312-msmall.jpg,https://pics.filmaffinity.com/batman_vs_teenage_mutant_ninja_turtles-827323312-msmall.jpg
Capitana Marvel,2019,AC,"6,0",18.655,"Anna Boden, Ryan Fleck",Pictures/captain_marvel-457800899-msmall.jpg,https://pics.filmaffinity.com/captain_marvel-457800899-msmall.jpg
La muerte de Superman. Parte 2: El reinado de los superhombres,2019,AC,"5,9",326,Sam Liu,Pictures/reign_of_the_supermen-103200027-msmall.jpg,https://pics.filmaffinity.com/reign_of_the_supermen-103200027-msmall.jpg
Triple frontera,2019,AC,"5,8",8.043,J.C. Chandor,Pictures/triple_frontier-274127047-msmall.jpg,https://pics.filmaffinity.com/triple_frontier-274127047-msmall.jpg
Justice League vs the Fatal Five,2019,AC,"5,7",158,Sam Liu,Pictures/justice_league_vs_the_fatal_five-152807742-msmall.jpg,https://pics.filmaffinity.com/justice_league_vs_the_fatal_five-152807742-msmall.jpg
Objetivo: Washington D.C.,2019,AC,"5,7",767,Ric Roman Waugh,Pictures/angel_has_fallen-102194075-msmall.jpg,https://pics.filmaffinity.com/angel_has_fallen-102194075-msmall.jpg
Yoda vs. Count Dooku: Size Matters Not (C),2019,AC,"5,7",73,Barry J. Kelly,Pictures/star_wars_galaxy_of_adventures_yoda_vs_count_dooku_size_matters_not_s-770679186-msmall.jpg,https://pics.filmaffinity.com/star_wars_galaxy_of_adventures_yoda_vs_count_dooku_size_matters_not_s-770679186-msmall.jpg
Terminator: Destino oscuro,2019,AC,"5,7",1.408,Tim Miller,Pictures/terminator_dark_fate-389391587-msmall.jpg,https://pics.filmaffinity.com/terminator_dark_fate-389391587-msmall.jpg
Wonder Woman: Bloodlines,2019,AC,"5,6",87,"Sam Liu, Justin Copeland",Pictures/wonder_woman_bloodlines-514507615-msmall.jpg,https://pics.filmaffinity.com/wonder_woman_bloodlines-514507615-msmall.jpg
Fast & Furious: Hobbs & Shaw,2019,AC,"5,6",2.862,David Leitch,Pictures/fast_furious_presents_hobbs_shaw-729732578-msmall.jpg,https://pics.filmaffinity.com/fast_furious_presents_hobbs_shaw-729732578-msmall.jpg
Anna,2019,AC,"5,6",817,Luc Besson,Pictures/anna-572914377-msmall.jpg,https://pics.filmaffinity.com/anna-572914377-msmall.jpg
El canto del lobo,2019,BE,"6,3",1.489,Antonin Baudry,Pictures/le_chant_du_loup-649962072-msmall.jpg,https://pics.filmaffinity.com/le_chant_du_loup-649962072-msmall.jpg
La intervención,2019,BE,"5,5",289,Fred Grivois,Pictures/l_intervention-773544768-msmall.jpg,https://pics.filmaffinity.com/l_intervention-773544768-msmall.jpg
Vengadores: Endgame,2019,C-F,"7,6",28.237,"Anthony Russo, Joe Russo",Pictures/avengers_endgame-135478227-msmall.jpg,https://pics.filmaffinity.com/avengers_endgame-135478227-msmall.jpg
El hoyo,2019,C-F,"7,5",271,Galder Gaztelu-Urrutia,Pictures/el_hoyo_the_platform-987825598-msmall.jpg,https://pics.filmaffinity.com/el_hoyo_the_platform-987825598-msmall.jpg
Tu último día en la Tierra (C),2019,C-F,"7,4",52,Marc Martínez Jordán,Pictures/tu_ultimo_dia_en_la_tierra_s-815103317-msmall.jpg,https://pics.filmaffinity.com/tu_ultimo_dia_en_la_tierra_s-815103317-msmall.jpg
Bacurau,2019,C-F,"7,1",210,"Juliano Dornelles, Kleber Mendonça Filho",Pictures/bacurau-767267948-msmall.jpg,https://pics.filmaffinity.com/bacurau-767267948-msmall.jpg
Star Wars SC 38 Reimagined (C),2019,C-F,"6,7",110,Christopher Clements,Pictures/star_wars_sc_38_reimagined_s-910910281-msmall.jpg,https://pics.filmaffinity.com/star_wars_sc_38_reimagined_s-910910281-msmall.jpg
"Love, Death & Robots: Tres robots (C)",2019,C-F,"6,5",3.697,"Víctor Maldonado, Alfredo Torres",Pictures/love_death_robots_three_robots_s-318237099-msmall.jpg,https://pics.filmaffinity.com/love_death_robots_three_robots_s-318237099-msmall.jpg
Alita: Ángel de combate,2019,C-F,"6,5",11.556,Robert Rodriguez,Pictures/alita_battle_angel-715028190-msmall.jpg,https://pics.filmaffinity.com/alita_battle_angel-715028190-msmall.jpg
Spider-Man: Lejos de casa,2019,C-F,"6,5",13.029,Jon Watts,Pictures/spider_man_far_from_home-339542528-msmall.jpg,https://pics.filmaffinity.com/spider_man_far_from_home-339542528-msmall.jpg
"Love, Death & Robots: Mano amiga (C)",2019,C-F,"6,3",2.922,Jon Yeo,Pictures/love_death_robots_helping_hand_s-937343996-msmall.jpg,https://pics.filmaffinity.com/love_death_robots_helping_hand_s-937343996-msmall.jpg
La luz de mi vida,2019,C-F,"6,3",519,Casey Affleck,Pictures/light_of_my_life-889125289-msmall.jpg,https://pics.filmaffinity.com/light_of_my_life-889125289-msmall.jpg
Vivarium,2019,C-F,"6,3",342,Lorcan Finnegan,Pictures/vivarium-654504001-msmall.jpg,https://pics.filmaffinity.com/vivarium-654504001-msmall.jpg
"Love, Death & Robots: Trajes (C)",2019,C-F,"6,3",3.303,Franck Balson,Pictures/love_death_robots_suits_s-819029974-msmall.jpg,https://pics.filmaffinity.com/love_death_robots_suits_s-819029974-msmall.jpg
Terra Willy: Planeta desconocido,2019,C-F,"6,2",100,Eric Tosti,Pictures/terra_willy_planete_inconnue-626312681-msmall.jpg,https://pics.filmaffinity.com/terra_willy_planete_inconnue-626312681-msmall.jpg
I Am Mother,2019,C-F,"6,2",5.803,Grant Sputore,Pictures/i_am_mother-377346326-msmall.jpg,https://pics.filmaffinity.com/i_am_mother-377346326-msmall.jpg
Paradise Hills,2019,C-F,"6,2",548,Alice Waddington,Pictures/paradise_hills-313492652-msmall.jpg,https://pics.filmaffinity.com/paradise_hills-313492652-msmall.jpg
Color Out of Space,2019,C-F,"6,2",278,Richard Stanley,Pictures/color_out_of_space-697653980-msmall.jpg,https://pics.filmaffinity.com/color_out_of_space-697653980-msmall.jpg
Batman: Hush,2019,C-F,"6,1",325,Justin Copeland,Pictures/batman_hush-274743645-msmall.jpg,https://pics.filmaffinity.com/batman_hush-274743645-msmall.jpg
Smash and Grab (C),2019,C-F,"6,1",298,Brian Larsen,Pictures/smash_and_grab_s-485793088-msmall.jpg,https://pics.filmaffinity.com/smash_and_grab_s-485793088-msmall.jpg
Ad Astra,2019,C-F,"6,1",9.121,James Gray,Pictures/ad_astra-649245505-msmall.jpg,https://pics.filmaffinity.com/ad_astra-649245505-msmall.jpg
Doctor Who: Resolution (TV),2019,C-F,"6,0",65,Wayne Yip,Pictures/resolution_tv-505252981-msmall.jpg,https://pics.filmaffinity.com/resolution_tv-505252981-msmall.jpg
Capitana Marvel,2019,C-F,"6,0",18.655,"Anna Boden, Ryan Fleck",Pictures/captain_marvel-457800899-msmall.jpg,https://pics.filmaffinity.com/captain_marvel-457800899-msmall.jpg
La muerte de Superman. Parte 2: El reinado de los superhombres,2019,C-F,"5,9",326,Sam Liu,Pictures/reign_of_the_supermen-103200027-msmall.jpg,https://pics.filmaffinity.com/reign_of_the_supermen-103200027-msmall.jpg
ALIEN: Harvest (C),2019,C-F,"5,8",57,Ben Howdeshell,Pictures/alien_harvest_s-145337565-msmall.jpg,https://pics.filmaffinity.com/alien_harvest_s-145337565-msmall.jpg
Snatchers,2019,C-F,"5,8",65,"Stephen Cedars, Benji Kleiman",Pictures/snatchers-625691889-msmall.jpg,https://pics.filmaffinity.com/snatchers-625691889-msmall.jpg
Synchronic,2019,C-F,"5,8",129,"Justin Benson, Aaron Moorhead",Pictures/synchronic-331805081-msmall.jpg,https://pics.filmaffinity.com/synchronic-331805081-msmall.jpg
Justice League vs the Fatal Five,2019,C-F,"5,7",158,Sam Liu,Pictures/justice_league_vs_the_fatal_five-152807742-msmall.jpg,https://pics.filmaffinity.com/justice_league_vs_the_fatal_five-152807742-msmall.jpg
El hijo,2019,C-F,"5,7",5.616,David Yarovesky,Pictures/brightburn-437682766-msmall.jpg,https://pics.filmaffinity.com/brightburn-437682766-msmall.jpg
Terminator: Destino oscuro,2019,C-F,"5,7",1.408,Tim Miller,Pictures/terminator_dark_fate-389391587-msmall.jpg,https://pics.filmaffinity.com/terminator_dark_fate-389391587-msmall.jpg
Fast & Furious: Hobbs & Shaw,2019,C-F,"5,6",2.862,David Leitch,Pictures/fast_furious_presents_hobbs_shaw-729732578-msmall.jpg,https://pics.filmaffinity.com/fast_furious_presents_hobbs_shaw-729732578-msmall.jpg
The Room,2019,C-F,"5,6",193,Christian Volckman,Pictures/the_room-379033639-msmall.jpg,https://pics.filmaffinity.com/the_room-379033639-msmall.jpg
Parásitos,2019,CO,"8,1",7.015,Bong Joon-ho,Pictures/gisaengchung_parasite-379211692-msmall.jpg,https://pics.filmaffinity.com/gisaengchung_parasite-379211692-msmall.jpg
Toy Story 4,2019,CO,"7,3",14.701,Josh Cooley,Pictures/toy_story_4-462756582-msmall.jpg,https://pics.filmaffinity.com/toy_story_4-462756582-msmall.jpg
La odisea de los giles,2019,CO,"7,2",457,Sebastián Borensztein,Pictures/la_odisea_de_los_giles-274529633-msmall.jpg,https://pics.filmaffinity.com/la_odisea_de_los_giles-274529633-msmall.jpg
Érase una vez en... Hollywood,2019,CO,"7,2",25.674,Quentin Tarantino,Pictures/once_upon_a_time_in_hollywood-987163522-msmall.jpg,https://pics.filmaffinity.com/once_upon_a_time_in_hollywood-987163522-msmall.jpg
Bill Burr: Paper Tiger,2019,CO,"7,2",181,Mike Binder,Pictures/bill_burr_paper_tiger-474728928-msmall.jpg,https://pics.filmaffinity.com/bill_burr_paper_tiger-474728928-msmall.jpg
The Farewell,2019,CO,"7,2",261,Lulu Wang,Pictures/the_farewell-358889653-msmall.jpg,https://pics.filmaffinity.com/the_farewell-358889653-msmall.jpg
Dave Chappelle: Sticks & Stones (TV),2019,CO,"7,1",461,Stan Lathan,Pictures/dave_chappelle_sticks_stones_tv-336146336-msmall.jpg,https://pics.filmaffinity.com/dave_chappelle_sticks_stones_tv-336146336-msmall.jpg
El cuento de las comadrejas,2019,CO,"7,1",1.631,Juan José Campanella,Pictures/el_cuento_de_las_comadrejas-237163843-msmall.jpg,https://pics.filmaffinity.com/el_cuento_de_las_comadrejas-237163843-msmall.jpg
Extra ordinario,2019,CO,"7,0",124,"Mike Ahern, Enda Loughman",Pictures/extra_ordinary-881577162-msmall.jpg,https://pics.filmaffinity.com/extra_ordinary-881577162-msmall.jpg
Diecisiete,2019,CO,"6,9",3.867,Daniel Sánchez Arévalo,Pictures/diecisiete-595989831-msmall.jpg,https://pics.filmaffinity.com/diecisiete-595989831-msmall.jpg
Ventajas de viajar en tren,2019,CO,"6,8",200,Aritz Moreno,Pictures/ventajas_de_viajar_en_tren-104710529-msmall.jpg,https://pics.filmaffinity.com/ventajas_de_viajar_en_tren-104710529-msmall.jpg
Aziz Ansari: Right Now,2019,CO,"6,7",326,Spike Jonze,Pictures/aziz_ansari_right_now-831523380-msmall.jpg,https://pics.filmaffinity.com/aziz_ansari_right_now-831523380-msmall.jpg
"Ray Romano: Right Here, Around The Corner",2019,CO,"6,7",57,Michael Showalter,Pictures/ray_romano_right_here_around_the_corner-891346407-msmall.jpg,https://pics.filmaffinity.com/ray_romano_right_here_around_the_corner-891346407-msmall.jpg
La oveja Shaun: Granjaguedón,2019,CO,"6,7",105,"Will Becher, Richard Phelan",Pictures/a_shaun_the_sheep_movie_farmageddon-404553993-msmall.jpg,https://pics.filmaffinity.com/a_shaun_the_sheep_movie_farmageddon-404553993-msmall.jpg
Cómo entrenar a tu dragón 3,2019,CO,"6,7",5.629,Dean DeBlois,Pictures/how_to_train_your_dragon_the_hidden_world-958591527-msmall.jpg,https://pics.filmaffinity.com/how_to_train_your_dragon_the_hidden_world-958591527-msmall.jpg
Día de lluvia en Nueva York,2019,CO,"6,7",3.378,Woody Allen,Pictures/a_rainy_day_in_new_york-323481157-msmall.jpg,https://pics.filmaffinity.com/a_rainy_day_in_new_york-323481157-msmall.jpg
Anthony Jeselnik: Fire in the Maternity Ward (TV),2019,CO,"6,6",157,Marcus Raboy,Pictures/anthony_jeselnik_fire_in_the_maternity_ward_tv-813481295-msmall.jpg,https://pics.filmaffinity.com/anthony_jeselnik_fire_in_the_maternity_ward_tv-813481295-msmall.jpg
Pequeñas mentiras para estar juntos,2019,CO,"6,6",74,Guillaume Canet,Pictures/nous_finirons_ensemble-315218651-msmall.jpg,https://pics.filmaffinity.com/nous_finirons_ensemble-315218651-msmall.jpg
Le daim,2019,CO,"6,6",237,Quentin Dupieux,Pictures/le_daim-552893423-msmall.jpg,https://pics.filmaffinity.com/le_daim-552893423-msmall.jpg
"Love, Death & Robots: Tres robots (C)",2019,CO,"6,5",3.697,"Víctor Maldonado, Alfredo Torres",Pictures/love_death_robots_three_robots_s-318237099-msmall.jpg,https://pics.filmaffinity.com/love_death_robots_three_robots_s-318237099-msmall.jpg
El plan,2019,CO,"6,5",60,Polo Menárguez,Pictures/el_plan-844284056-msmall.jpg,https://pics.filmaffinity.com/el_plan-844284056-msmall.jpg
Vivir dos veces,2019,CO,"6,5",213,María Ripoll,Pictures/vivir_dos_veces-760202822-msmall.jpg,https://pics.filmaffinity.com/vivir_dos_veces-760202822-msmall.jpg
The Odd Family: Zombie on Sale,2019,CO,"6,5",68,Lee Min-jae,Pictures/the_odd_family_zombie_on_sale-660697652-msmall.jpg,https://pics.filmaffinity.com/the_odd_family_zombie_on_sale-660697652-msmall.jpg
"Tan cerca, tan lejos",2019,CO,"6,4",134,Cédric Klapisch,Pictures/deux_moi-892781496-msmall.jpg,https://pics.filmaffinity.com/deux_moi-892781496-msmall.jpg
Mr. Link. El origen perdido,2019,CO,"6,4",502,Chris Butler,Pictures/missing_link-775790879-msmall.jpg,https://pics.filmaffinity.com/missing_link-775790879-msmall.jpg
Tu mejor amigo: Un nuevo viaje,2019,CO,"6,4",351,Gail Mancuso,Pictures/a_dog_s_journey-242421185-msmall.jpg,https://pics.filmaffinity.com/a_dog_s_journey-242421185-msmall.jpg
Así habló el cambista,2019,CO,"6,4",74,Federico Veiroj,Pictures/asi_hablo_el_cambista-315250488-msmall.jpg,https://pics.filmaffinity.com/asi_hablo_el_cambista-315250488-msmall.jpg
Amor a segunda vista,2019,CO,"6,4",110,Hugo Gélin,Pictures/mon_inconnue-683009803-msmall.jpg,https://pics.filmaffinity.com/mon_inconnue-683009803-msmall.jpg
Blinded by the Light (Cegado por la luz),2019,CO,"6,4",487,Gurinder Chadha,Pictures/blinded_by_the_light-126595522-msmall.jpg,https://pics.filmaffinity.com/blinded_by_the_light-126595522-msmall.jpg
Abominable,2019,CO,"6,3",589,"Jill Culton, Todd Wilderman",Pictures/abominable-320900881-msmall.jpg,https://pics.filmaffinity.com/abominable-320900881-msmall.jpg
Joker,2019,DR,"8,3",34.337,Todd Phillips,Pictures/joker-790658206-msmall.jpg,https://pics.filmaffinity.com/joker-790658206-msmall.jpg
Parásitos,2019,DR,"8,1",7.015,Bong Joon-ho,Pictures/gisaengchung_parasite-379211692-msmall.jpg,https://pics.filmaffinity.com/gisaengchung_parasite-379211692-msmall.jpg
"Hasta siempre, hijo mío",2019,DR,"7,7",562,Wang Xiaoshuai,Pictures/di_jiu_tian_chang-358837691-msmall.jpg,https://pics.filmaffinity.com/di_jiu_tian_chang-358837691-msmall.jpg
Retrato de una mujer en llamas,2019,DR,"7,7",1.118,Céline Sciamma,Pictures/portrait_de_la_jeune_fille_en_feu-111604730-msmall.jpg,https://pics.filmaffinity.com/portrait_de_la_jeune_fille_en_feu-111604730-msmall.jpg
I Am Easy To Find,2019,DR,"7,7",146,Mike Mills,Pictures/i_am_easy_to_find-612912170-msmall.jpg,https://pics.filmaffinity.com/i_am_easy_to_find-612912170-msmall.jpg
La trinchera infinita,2019,DR,"7,7",954,"Jon Garaño, Aitor Arregi, José Mari Goenaga",Pictures/la_trinchera_infinita-137598579-msmall.jpg,https://pics.filmaffinity.com/la_trinchera_infinita-137598579-msmall.jpg
And Then We Danced,2019,DR,"7,5",66,Levan Akin,Pictures/da_cven_vicekvet-464625341-msmall.jpg,https://pics.filmaffinity.com/da_cven_vicekvet-464625341-msmall.jpg
Tu último día en la Tierra (C),2019,DR,"7,4",52,Marc Martínez Jordán,Pictures/tu_ultimo_dia_en_la_tierra_s-815103317-msmall.jpg,https://pics.filmaffinity.com/tu_ultimo_dia_en_la_tierra_s-815103317-msmall.jpg
Lo que arde,2019,DR,"7,4",1.613,Oliver Laxe,Pictures/o_que_arde-658148396-msmall.jpg,https://pics.filmaffinity.com/o_que_arde-658148396-msmall.jpg
Reina de corazones,2019,DR,"7,4",64,May el-Toukhy,Pictures/dronningen-857240765-msmall.jpg,https://pics.filmaffinity.com/dronningen-857240765-msmall.jpg
La vida invisible de Eurídice Gusmão,2019,DR,"7,4",55,Karim Aïnouz,Pictures/a_vida_invisivel_de_euridice_gusmao-464496449-msmall.jpg,https://pics.filmaffinity.com/a_vida_invisivel_de_euridice_gusmao-464496449-msmall.jpg
El faro,2019,DR,"7,3",497,Robert Eggers,Pictures/the_lighthouse-929309607-msmall.jpg,https://pics.filmaffinity.com/the_lighthouse-929309607-msmall.jpg
Kitbull (C),2019,DR,"7,3",952,Rosanna Sullivan,Pictures/kitbull_s-354071092-msmall.jpg,https://pics.filmaffinity.com/kitbull_s-354071092-msmall.jpg
La odisea de los giles,2019,DR,"7,2",457,Sebastián Borensztein,Pictures/la_odisea_de_los_giles-274529633-msmall.jpg,https://pics.filmaffinity.com/la_odisea_de_los_giles-274529633-msmall.jpg
Érase una vez en... Hollywood,2019,DR,"7,2",25.674,Quentin Tarantino,Pictures/once_upon_a_time_in_hollywood-987163522-msmall.jpg,https://pics.filmaffinity.com/once_upon_a_time_in_hollywood-987163522-msmall.jpg
Monos,2019,DR,"7,2",290,Alejandro Landes,Pictures/monos-435856908-msmall.jpg,https://pics.filmaffinity.com/monos-435856908-msmall.jpg
The Farewell,2019,DR,"7,2",261,Lulu Wang,Pictures/the_farewell-358889653-msmall.jpg,https://pics.filmaffinity.com/the_farewell-358889653-msmall.jpg
Los días que vendrán,2019,DR,"7,1",1.051,Carlos Marques-Marcet,Pictures/los_dias_que_vendran_els_dies_que_vindran-656715828-msmall.jpg,https://pics.filmaffinity.com/los_dias_que_vendran_els_dies_que_vindran-656715828-msmall.jpg
Dolor y gloria,2019,DR,"7,1",16.420,Pedro Almodóvar,Pictures/dolor_y_gloria-950857116-msmall.jpg,https://pics.filmaffinity.com/dolor_y_gloria-950857116-msmall.jpg
El cuento de las comadrejas,2019,DR,"7,1",1.631,Juan José Campanella,Pictures/el_cuento_de_las_comadrejas-237163843-msmall.jpg,https://pics.filmaffinity.com/el_cuento_de_las_comadrejas-237163843-msmall.jpg
Sorry We Missed You,2019,DR,"7,0",291,Ken Loach,Pictures/sorry_we_missed_you-101564686-msmall.jpg,https://pics.filmaffinity.com/sorry_we_missed_you-101564686-msmall.jpg
Mientras dure la guerra,2019,DR,"7,0",8.527,Alejandro Amenábar,Pictures/mientras_dure_la_guerra-347846340-msmall.jpg,https://pics.filmaffinity.com/mientras_dure_la_guerra-347846340-msmall.jpg
Adam,2019,DR,"7,0",54,Maryam Touzani,Pictures/adam-681892215-msmall.jpg,https://pics.filmaffinity.com/adam-681892215-msmall.jpg
Papicha,2019,DR,"7,0",53,Mounia Meddour,Pictures/papicha-204535038-msmall.jpg,https://pics.filmaffinity.com/papicha-204535038-msmall.jpg
El crack Cero,2019,DR,"6,9",726,José Luis Garci,Pictures/el_crack_cero-362210767-msmall.jpg,https://pics.filmaffinity.com/el_crack_cero-362210767-msmall.jpg
El niño que domó el viento,2019,DR,"6,9",2.443,Chiwetel Ejiofor,Pictures/the_boy_who_harnessed_the_wind-913526359-msmall.jpg,https://pics.filmaffinity.com/the_boy_who_harnessed_the_wind-913526359-msmall.jpg
Diecisiete,2019,DR,"6,9",3.867,Daniel Sánchez Arévalo,Pictures/diecisiete-595989831-msmall.jpg,https://pics.filmaffinity.com/diecisiete-595989831-msmall.jpg
El traidor,2019,DR,"6,9",176,Marco Bellocchio,Pictures/il_traditore-854821993-msmall.jpg,https://pics.filmaffinity.com/il_traditore-854821993-msmall.jpg
Ema,2019,DR,"6,9",148,Pablo Larraín,Pictures/ema-807748297-msmall.jpg,https://pics.filmaffinity.com/ema-807748297-msmall.jpg
Rocketman,2019,DR,"6,8",7.033,Dexter Fletcher,Pictures/rocketman-913360045-msmall.jpg,https://pics.filmaffinity.com/rocketman-913360045-msmall.jpg
Retrato de una mujer en llamas,2019,RO,"7,7",1.118,Céline Sciamma,Pictures/portrait_de_la_jeune_fille_en_feu-111604730-msmall.jpg,https://pics.filmaffinity.com/portrait_de_la_jeune_fille_en_feu-111604730-msmall.jpg
